stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TC-MT,2002,166.03,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TC-MT,2003,370.86,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TC-MT,2004,314.56,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TC-MT,2005,955.26,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TC-MT,2006,687.04,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TC-MT,2007,1031.5,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1975,1300,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1976,1516.1,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1977,1098.7,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1978,923,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1979,855.9,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1980,408,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1981,412.7,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1982,410.7,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1983,459.5,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1984,743,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1985,2141.4,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1986,1841.5,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1987,1395.8,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1988,1377,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1989,1577.4,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1990,1078.2,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1991,2862,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1992,1519.4,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1993,1212.4,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1994,338.68,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1995,667.83,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1996,773.29,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1997,415.99,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1998,397.94,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,1999,48.97,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2000,147.32,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2001,42.52,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2002,12.86,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2003,16.42,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2004,26.39,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2005,49.58,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2006,46.43,,,,,,
WINDOWGOMGB,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,Windowpane flounder - Gulf of Maine / Georges Bank,TL-MT,2007,119,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1975,,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1976,,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1977,1.78,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1978,2.46,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1979,1.58,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1980,1.29,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1981,1.32,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1982,2.46,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1983,3.19,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1984,3.53,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1985,5.57,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1986,6.13,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1987,7.03,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1988,8.96,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1989,13.3,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1990,18.56,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1991,15.17,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1992,4.02,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1993,3.56,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1994,5.68,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1995,2.19,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1996,2.25,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1997,1.38,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1998,2.46,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,1999,2.78,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2000,1.31,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2001,0.7,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2002,0.76,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2003,1.18,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2004,1.27,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2005,1.35,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2006,2.27,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,ER-ratio,2007,1.85,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1975,0.46,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1976,0.702,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1977,0.912,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1978,0.7,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1979,1.615,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1980,1.238,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1981,1.25,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1982,1.917,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1983,1.045,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1984,0.921,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1985,0.677,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1986,0.622,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1987,0.405,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1988,0.421,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1989,0.217,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1990,0.235,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1991,0.329,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1992,0.282,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1993,0.124,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1994,0.215,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1995,0.328,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1996,0.265,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1997,0.145,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1998,0.228,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,1999,0.194,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2000,0.18,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2001,0.406,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2002,0.387,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2003,0.35,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2004,0.166,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2005,0.181,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2006,0.262,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TB-relative,2007,0.191,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1975,1168.93,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1976,1191.69,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1977,1230.44,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1978,1893.7,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1979,1703.65,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1980,1524.09,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1981,1804.56,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1982,3614.46,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1983,4478.41,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1984,4572.33,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1985,4903.23,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1986,4538.8,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1987,3992.72,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1988,4324.35,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1989,4624.35,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1990,5399.87,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1991,3949.9,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1992,1133.51,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1993,872.48,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1994,1175.4,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1995,486.16,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1996,604.95,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1997,340.49,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1998,523.92,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,1999,525.55,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2000,262.91,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2001,181.22,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2002,246.86,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2003,449,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2004,380.9,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2005,314.38,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2006,461.09,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TC-MT,2007,390,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1975,680.7,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1976,567.8,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1977,647,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1978,898,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1979,633.2,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1980,532,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1981,882.5,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1982,650.9,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1983,797.8,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1984,1087.5,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1985,2065,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1986,1380.8,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1987,886.7,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1988,1172,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1989,1121,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1990,889.8,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1991,816.5,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1992,583.5,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1993,469.3,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1994,186.23,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1995,119.56,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1996,190.75,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1997,116.24,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1998,121.78,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,1999,117.2,,,,,,
WINDOWSNEMATL,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,Windowpane Southern New England-Mid Atlantic,TL-MT,2000,124.87,,,,,,
