"","stockid","assessid","stocklong","tsid","tsyear","tsvalue","west_east"
"9443","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1927,3100.7,"SWFSC"
"9444","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1928,3096.5,"SWFSC"
"9445","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1929,3091,"SWFSC"
"9446","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1930,3085,"SWFSC"
"9447","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1931,3077.6,"SWFSC"
"9448","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1932,3067.5,"SWFSC"
"9449","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1933,3063.9,"SWFSC"
"9450","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1934,3061.3,"SWFSC"
"9451","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1935,3057.5,"SWFSC"
"9452","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1936,3053.7,"SWFSC"
"9453","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1937,3050.3,"SWFSC"
"9454","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1938,3046.2,"SWFSC"
"9455","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1939,3041.5,"SWFSC"
"9456","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1940,3035.2,"SWFSC"
"9457","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1941,3029,"SWFSC"
"9458","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1942,3024.2,"SWFSC"
"9459","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1943,3025.5,"SWFSC"
"9460","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1944,3020.1,"SWFSC"
"9461","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1945,2992.9,"SWFSC"
"9462","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1946,2933.4,"SWFSC"
"9463","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1947,2888.2,"SWFSC"
"9464","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1948,2862.7,"SWFSC"
"9465","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1949,2845.4,"SWFSC"
"9466","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1950,2824.6,"SWFSC"
"9467","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1951,2800.1,"SWFSC"
"9468","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1952,2764.1,"SWFSC"
"9469","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1953,2744.8,"SWFSC"
"9470","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1954,2727.2,"SWFSC"
"9471","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1955,2710.6,"SWFSC"
"9472","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1956,2682.4,"SWFSC"
"9473","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1957,2656.9,"SWFSC"
"9474","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1958,2626.3,"SWFSC"
"9475","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1959,2583.8,"SWFSC"
"9476","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1960,2555.2,"SWFSC"
"9477","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1961,2535.9,"SWFSC"
"9478","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1962,2528.9,"SWFSC"
"9479","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1963,2521.1,"SWFSC"
"9480","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1964,2506.6,"SWFSC"
"9481","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1965,2504.5,"SWFSC"
"9482","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1966,2493.6,"SWFSC"
"9483","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1967,2481.7,"SWFSC"
"9484","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1968,2462.1,"SWFSC"
"9485","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1969,2441.2,"SWFSC"
"9486","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1970,2427.2,"SWFSC"
"9487","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1971,2402.7,"SWFSC"
"9488","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1972,2385.9,"SWFSC"
"9489","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1973,2356.2,"SWFSC"
"9490","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1974,2304.9,"SWFSC"
"9491","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1975,2249.9,"SWFSC"
"9492","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1976,2189.6,"SWFSC"
"9493","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1977,2117.2,"SWFSC"
"9494","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1978,2055.9,"SWFSC"
"9495","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1979,2022.7,"SWFSC"
"9496","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1980,1942.1,"SWFSC"
"9497","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1981,1869.1,"SWFSC"
"9498","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1982,1680.4,"SWFSC"
"9499","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1983,1593.8,"SWFSC"
"9500","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1984,1531.9,"SWFSC"
"9501","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1985,1504.8,"SWFSC"
"9502","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1986,1421.7,"SWFSC"
"9503","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1987,1375.4,"SWFSC"
"9504","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1988,1352.8,"SWFSC"
"9505","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1989,1226.6,"SWFSC"
"9506","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1990,1092.1,"SWFSC"
"9507","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1991,1011.5,"SWFSC"
"9508","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1992,892.2,"SWFSC"
"9509","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1993,829.4,"SWFSC"
"9510","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1994,784.1,"SWFSC"
"9511","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1995,751.8,"SWFSC"
"9512","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1996,704.4,"SWFSC"
"9513","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1997,644,"SWFSC"
"9514","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1998,646.6,"SWFSC"
"9515","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1999,678.6,"SWFSC"
"9516","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2000,701.5,"SWFSC"
"9517","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2001,732.7,"SWFSC"
"9518","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2002,775.3,"SWFSC"
"9519","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2003,827.9,"SWFSC"
"9520","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2004,883.1,"SWFSC"
"9521","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2005,937.2,"SWFSC"
"9522","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2006,990.4,"SWFSC"
"9523","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2007,1042.5,"SWFSC"
"9524","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2008,1092.6,"SWFSC"
"9525","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2009,1141.8,"SWFSC"
"9526","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",2010,1189.9,"SWFSC"
"9527","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1916,6.5,"SWFSC"
"9528","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1917,10.1,"SWFSC"
"9529","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1918,11.4,"SWFSC"
"9530","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1919,7.7,"SWFSC"
"9531","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1920,8,"SWFSC"
"9532","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1921,6.7,"SWFSC"
"9533","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1922,5.8,"SWFSC"
"9534","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1923,6.5,"SWFSC"
"9535","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1924,4.4,"SWFSC"
"9536","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1925,5.5,"SWFSC"
"9537","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1926,8.3,"SWFSC"
"9538","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1927,7.4,"SWFSC"
"9539","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1928,9,"SWFSC"
"9540","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1929,9.6,"SWFSC"
"9541","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1930,11.6,"SWFSC"
"9542","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1931,14.7,"SWFSC"
"9543","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1932,8,"SWFSC"
"9544","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1933,7,"SWFSC"
"9545","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1934,8.5,"SWFSC"
"9546","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1935,8.6,"SWFSC"
"9547","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1936,8.3,"SWFSC"
"9548","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1937,9.1,"SWFSC"
"9549","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1938,9.9,"SWFSC"
"9550","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1939,12,"SWFSC"
"9551","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1940,11.9,"SWFSC"
"9552","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1941,10.6,"SWFSC"
"9553","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1942,4.4,"SWFSC"
"9554","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1943,11.9,"SWFSC"
"9555","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1944,36.9,"SWFSC"
"9556","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1945,74.5,"SWFSC"
"9557","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1946,60.9,"SWFSC"
"9558","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1947,41,"SWFSC"
"9559","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1948,32.5,"SWFSC"
"9560","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1949,37,"SWFSC"
"9561","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1950,41.8,"SWFSC"
"9562","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1951,55.8,"SWFSC"
"9563","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1952,38.7,"SWFSC"
"9564","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1953,37.9,"SWFSC"
"9565","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1954,37.2,"SWFSC"
"9566","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1955,50.8,"SWFSC"
"9567","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1956,48.8,"SWFSC"
"9568","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1957,55.7,"SWFSC"
"9569","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1958,69.3,"SWFSC"
"9570","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1959,55.7,"SWFSC"
"9571","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1960,46.8,"SWFSC"
"9572","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1961,34.4,"SWFSC"
"9573","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1962,35.4,"SWFSC"
"9574","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1963,43.5,"SWFSC"
"9575","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1964,30.5,"SWFSC"
"9576","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1965,39.8,"SWFSC"
"9577","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1966,41.1,"SWFSC"
"9578","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1967,50,"SWFSC"
"9579","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1968,52.1,"SWFSC"
"9580","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1969,44.6,"SWFSC"
"9581","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1970,56.4,"SWFSC"
"9582","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1971,49.2,"SWFSC"
"9583","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1972,63.8,"SWFSC"
"9584","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1973,87.7,"SWFSC"
"9585","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1974,93.3,"SWFSC"
"9586","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1975,101,"SWFSC"
"9587","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1976,116,"SWFSC"
"9588","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1977,106.9,"SWFSC"
"9589","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1978,77.5,"SWFSC"
"9590","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1979,132.6,"SWFSC"
"9591","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1980,128.9,"SWFSC"
"9592","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1981,266.1,"SWFSC"
"9593","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1982,157.2,"SWFSC"
"9594","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1983,132.5,"SWFSC"
"9595","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1984,96.7,"SWFSC"
"9596","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1985,158.6,"SWFSC"
"9597","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1986,117.4,"SWFSC"
"9598","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1987,96.6,"SWFSC"
"9599","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1988,209.8,"SWFSC"
"9600","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1989,224,"SWFSC"
"9601","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1990,165.6,"SWFSC"
"9602","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1991,214.6,"SWFSC"
"9603","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TC-MT",1992,150.6,"SWFSC"
