stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1993,"1,956",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1994,"1,896",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1995,"1,532",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1996,"1,758",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1997,"1,817",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1998,"1,632",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,1999,"1,955",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2000,"1,841",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2001,"1,879",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2002,"2,159",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2003,"1,593",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2004,"2,238",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2005,"2,396",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2006,"1,567",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2007,"1,364",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2008,"2,300",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2009,"1,147",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,TC-MT,2010,"1,163",,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1982,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1983,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1984,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1985,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1986,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1987,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1988,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1989,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1990,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1991,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1992,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1993,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1994,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1995,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1996,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1997,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1998,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,1999,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2000,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2001,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2002,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2003,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2004,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2005,14700,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2006,7300,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2007,7300,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2008,7300,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2009,5600,,,,,,,,,,,,,,,,,
SPSDOGPCOAST,NWFSC-SPSDOGPCOAST-1916-2011-STACHURA,Spotted spiny dogfish Pacific Coast,ACL-MT,2010,5600,,,,,,,,,,,,,,,,,
STFLOUNNPCOAST,SWFSC-STFLOUNNPCOAST-1970-2005-STANTON,Starry flounder Northern Pacific Coast,ACL-MT,2007,890,,,,,,,,,,,,,,,,,
STFLOUNNPCOAST,SWFSC-STFLOUNNPCOAST-1970-2005-STANTON,Starry flounder Northern Pacific Coast,ACL-MT,2008,890,,,,,,,,,,,,,,,,,
STFLOUNNPCOAST,SWFSC-STFLOUNNPCOAST-1970-2005-STANTON,Starry flounder Northern Pacific Coast,ACL-MT,2009,1004,,,,,,,,,,,,,,,,,
STFLOUNNPCOAST,SWFSC-STFLOUNNPCOAST-1970-2005-STANTON,Starry flounder Northern Pacific Coast,ACL-MT,2010,1077,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1983,5.83,LBS converted to MT using 0.000453592,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1984,10.71,Southern/Northern Combined,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1985,33.63,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1986,42.60,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1987,176.54,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1988,275.51,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1989,412.54,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1990,237.32,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1991,524.84,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1992,92.17,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1993,103.80,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1994,69.20,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1995,47.71,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1996,36.82,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1997,82.00,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1998,84.52,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,1999,42.83,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,2000,40.16,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,2001,43.61,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,2002,41.61,,,,,,,,,,,,,,,,,
STFLOUNSPCOAST,SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,Starry flounder Southern Pacific Coast,TC-MT,2003,32.21,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1940,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1941,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1942,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1943,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1944,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1945,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1946,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1947,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1948,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1949,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1950,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1951,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1952,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1953,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1954,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1955,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1956,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1957,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1958,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1959,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1960,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1961,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1962,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1963,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1964,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1965,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1966,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1967,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1968,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1969,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1970,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1971,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1972,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1973,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1974,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1975,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1976,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1977,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1978,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1979,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1980,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1981,,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1982,18693,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1983,26466,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1984,26057,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1985,20432,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1986,20866,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1987,18312,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1988,21661,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1989,10314,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1990,7976,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1991,11316,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1992,11805,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1993,11477,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1994,12412,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1995,10496,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1996,11459,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1997,10258,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1998,11858,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,1999,10874,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2000,14233,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2001,11991,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2002,11431,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2003,13139,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2004,14337,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2005,13779,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2006,12337,,,,,,,,,,,,,,,,,
SFLOUNMATLC,NEFSC-SFLOUNMATLC-1940-2007-BAUM,Summer flounder Mid-Atlantic Coast,TC-MT,2007,10368,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1989,12100,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1990,12400,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1991,7000,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1992,7000,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1993,7000,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1994,6500,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1995,6500,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1996,6500,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1997,6500,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1998,5090,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,1999,5090,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2000,5090,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2001,2300,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2002,856,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2003,832,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2004,284,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2005,285,,,,,,,,,,,,,,,,,
WROCKPCOAST,NWFSC-WROCKPCOAST-1916-2011-STACHURA,Widow rockfish Pacific Coast,ACL-MT,2006,289,,,,,,,,,,,,,,,,,
